track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5pBvNeOAJ54zgd5lEOmM3b,Without Me,Eminem,11,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.919,0.657,7,-2.823,1,0.0907,0.00293,0.0,0.356,0.659,112.23,291213
3GaYENEtvaA1lpI9DEG0Cr,Smoke,50 Cent,0,0Cb3e3b461CfNH7UmBMr9f,Smoke,2014-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.411,0.873,7,-5.004,1,0.52,0.0524,0.0,0.243,0.573,173.272,230907
2caf8plDefqF1DXxAFWzgx,Pilot,50 Cent,0,3mmzogxET60HuZEN2FINVo,Pilot,2014-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.777,0.783,1,-5.894,1,0.2,0.0143,0.0,0.346,0.699,141.615,200307
4iEQnOoWivOB1d3s340Smk,I Don't Fuck With You,G-Unit,0,3zzpYc3ZBR6V2NHl6pRtXe,The Beauty Of Independence,2014-08-25,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.723,0.841,9,-4.998,0,0.337,0.269,0.00114,0.188,0.557,139.845,202674
6bc5RKT0IZyUnyfOaH4eNl,My Life (feat. YK Osiris),Jae Mansa,47,1dyi1bPs5chwVzIRFht5Bq,My Life (feat. YK Osiris),2019-11-22,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.702,0.742,11,-5.397,0,0.119,0.0286,0.0,0.33,0.808,155.055,215226
4H0dBxR0oAj3SWItssU4JN,Digital Scale,G-Unit,0,3zzpYc3ZBR6V2NHl6pRtXe,The Beauty Of Independence,2014-08-25,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.696,0.822,1,-5.008,1,0.336,0.0828,0.0,0.36,0.691,84.062,254540
2mVdGXEfBzV1yJNq64nvVy,Holdin on All Day,Jeriqo,47,0NA9HpZaHZ8rntzILGPmpD,Holdin on All Day,2019-11-28,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.817,0.647,5,-5.871,0,0.061,0.0163,0.251,0.275,0.539,143.583,187987
7hi2T35u4em3FUtakLNb0V,Sweet Victory,R-Mean,43,5Sxjn8NXj0kcsGFdeXzL9b,Sweet Victory,2019-11-29,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.502,0.736,9,-8.48,1,0.385,0.00617,0.0,0.158,0.393,178.22,151000
3QazdB2A3e0NcJpNtQmz20,Fried for the Night,TOKiMONSTA,47,3ZyFJShSc9PtYoUoRebumj,Fried for the Night,2020-01-14,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.808,0.863,5,-4.398,0,0.0744,0.228,0.0,0.156,0.672,140.001,190400
7JgG9KxAl0uhCPOLSdQjlg,Trust Issues,SGE Kash,40,5EKD2hd3f16sWmTVZvnNup,Trust Issues,2019-12-13,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.653,0.491,10,-8.501,0,0.44,0.0108,0.0,0.164,0.244,160.924,193776
5Nc9xNlB70aD5DltYd3eoa,Hustlin',Rick Ross,27,5B8yXRhRIxrBNlhyFfFwEt,Ultimate R&B 2008 (Double Album),2008-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.673,0.693,8,-6.872,0,0.265,0.055,0.0,0.0519,0.638,136.108,255893
3nU6ip6YOygqR3MJjFEb4Z,Detroit Vs. Everybody,Eminem,48,3CjuTytLZz3G9znXt2rJgU,SHADYXV,2014-11-24,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.531,0.759,11,-7.002,0,0.387,0.0706,0.0,0.318,0.304,175.89,357387
16PmczUxlX7dpr6ror6pXd,Nike Ticks,YNG Martyr,65,0hfev3dB7JKPp52ZvdAu7J,Nike Ticks,2019-10-11,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.779,0.435,10,-12.745,0,0.542,0.334,0.000114,0.0924,0.525,188.223,102137
4w7yrP4RAeeyhfG9nJqQvS,I Don't Fuck With You,Big Sean,5,3QZ9gSv35M8vfQA127l3vn,Dark Sky Paradise (Deluxe),2015-02-23,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.823,0.733,1,-5.474,1,0.0628,0.0349,0.0,0.324,0.397,97.972,284387
1JXMGldyq6kP7gubarTwG1,Dirt,SASH,45,0TU8EzuxzUgdfW2Kh2uAGy,Dirt,2020-01-08,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.884,0.266,9,-11.902,1,0.0768,0.745,0.0439,0.105,0.0466,120.021,197590
6AFzla9oPYEXdP8zf2GfdN,Good Girl,Jamballaz,36,37ntB52etMKEj2OtmgsR1X,Good Girl,2019-12-10,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.798,0.735,9,-6.718,1,0.0724,0.00534,3.26e-06,0.118,0.0465,119.978,211500
6fGjvkhTXsV5II8ynoSSfG,When It Rains It Pours,50 Cent,1,3tMcsqzC3SJ3R5CoJ5tVE8,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,2005-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.727,0.74,2,-3.401,1,0.153,0.012,0.0,0.294,0.221,82.031,242227
7L7JF5RZ2s5Pb0qSV3V5cW,No Vaseline,Ice Cube,3,0VoorTgcwMRROTmmZlxPSG,Death Certificate,1991-10-29,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.574,0.927,11,-5.536,0,0.377,0.0384,0.0,0.137,0.51,105.575,312467
53hVPJEU8QOtEkHekMVFNU,Catch Up,Pasto Flocco,51,3liup23tnpPc2BJO0dLa8k,Catch Up,2019-12-13,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.831,0.711,5,-4.52,1,0.071,0.187,0.0,0.0954,0.597,112.093,162000
2oJzaSnfdaF5NilLDgAvLd,Upper Echelon,DA Image,38,2WpKWExq1f7Fjx8eQaGjH4,Upper Echelon,2019-11-15,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.798,0.553,0,-7.671,1,0.237,0.118,0.0,0.112,0.597,93.902,188996
3c8UX4JbU8uNtcammOIFvo,EMG,El-P,39,6gZudQwiObndOhXqqDx5GD,I'll Sleep When You're Dead,2007-03-20,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.635,0.827,1,-4.791,1,0.205,0.0498,0.0,0.811,0.312,89.909,271827
6aQOdVS4SLBoCk4ZDfFEPg,Arabian Knights,Mishaal,48,7v16jIV0nzg44N8tLc2ZRc,Arabian Knights,2019-12-13,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.74,0.388,6,-10.977,0,0.057,0.432,2.27e-06,0.0885,0.66,75.992,105500
5E9M19xu3ajER8Cn8EYDAr,Changes,G-Unit,0,3zzpYc3ZBR6V2NHl6pRtXe,The Beauty Of Independence,2014-08-25,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.7,0.723,7,-5.407,1,0.361,0.48,0.0,0.119,0.357,86.864,245870
5CE1jL4dkfZlX5CiHZh5ap,No Romeo No Juliet,50 Cent,59,1TfWU86ZevMnfkHcEHCbyA,No Romeo No Juliet,2016-05-11,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.838,0.609,3,-5.643,0,0.219,0.341,0.0,0.0578,0.394,120.073,268487
1nDOeWBfRKA5YNQ8bKWzMM,head first,Christian French,68,6WytX96LU58H2AV4IVQBvj,head first,2019-05-17,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961
72xXeUmBQDakumKfsTn3io,"Nuthin' But A ""G"" Thang",Dr. Dre,3,672m1fAvV7Fb2hqlWF0VSn,Hip Hop - The Classics CD (International Version),2007,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.803,0.705,11,-8.853,0,0.279,0.00543,0.0,0.154,0.707,94.622,238453
4P3L9MQSsM5OMtQjEaYt0I,Shut Up - Studio Version,Stormzy,2,2YazrE9oJYjpcncr8PJmPB,WickedSkengMan 4,2015-09-11,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.462,0.668,4,-9.658,1,0.563,0.831,0.0,0.636,0.95,86.993,180923
6h3icF7e362cGSEOut34PQ,I'm So Juiced Up,DJ Paul,49,2n3Fe9mS1eQC2sjlUdDwU4,I'm So Juiced Up,2019-12-06,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.674,0.862,1,-4.858,1,0.0865,0.0162,0.0,0.38,0.244,142.091,295220
3JkSuHgKAa9l49gpJPGQBC,Best Friend,50 Cent,1,3tMcsqzC3SJ3R5CoJ5tVE8,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,2005-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.549,0.636,10,-3.923,0,0.376,0.395,0.0,0.0974,0.661,182.363,251547
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,74,71HM1CMYWeZzws8pyiEn46,The Predator,1992-11-17,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000
6cTLMb7FncAoQNMUZPFrCT,Fast Lane,Bad Meets Evil,4,7CWSLPmiMIHXfETjpdOVT6,Hell: The Sequel (Deluxe),2011-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.614,0.868,1,-3.833,1,0.28,0.0484,0.0,0.231,0.361,115.913,249475
4udc6XovxThag5LUUZfbiX,Ante Up,M O P,43,4kZYTAPsFA5nOs5y6zxRHe,Cut Killer Show 2,2010-05-26,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.636,0.864,1,-8.125,1,0.298,0.00574,0.0,0.341,0.813,96.663,205907
5UeZsDGv8sYztBH8FJaPRD,Loyalty,D12,0,7cXnswCiASthZMBb4jKePJ,D-12 World,2004-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.689,0.848,7,-5.522,1,0.344,0.0373,0.0,0.153,0.809,177.387,354827
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube,69,5WMLlQk7xLN9A40jipd3xo,Bootlegs And B-Sides,1994-11-22,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107
014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,1,5pqnv0aiizL6F4mmVkniKM,Southpaw (Music From And Inspired By The Motion Picture),2015-07-24,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546
3V608tXKQzlFg59P1ddJ0x,How Come,D12,1,7cXnswCiASthZMBb4jKePJ,D-12 World,2004-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.75,0.851,9,-2.197,1,0.202,0.256,0.0,0.215,0.54,90.001,249533
7uTx2o4PJ7UC0oNjtGkaS6,Smoke Some Weed,Ice Cube,34,0QH5E7FrDP91pWyc3gYQPw,"Laugh Now, Cry Later",2006-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.74,0.832,8,-4.912,1,0.221,0.0179,0.0049,0.0797,0.473,86.0,226520
5CBuIC7TMAIN82W9bJRePd,"Y'all Know How I Am Feat. Omg, Doughboy, Wc, Maylay",Ice Cube,28,2MFkBVEwfAyUQKpdhoDhW5,I Am the West,2010-09-28,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.815,0.713,3,-3.539,0,0.31,0.0155,0.0,0.0813,0.229,89.989,138473
2MC3kUK90yY3Agkw9jHAuF,Lotto,Rotimi,0,0wGjt1zeBKqniSW93uxt33,Lotto,2015-06-19,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.724,0.528,7,-7.945,1,0.193,0.00758,0.0,0.534,0.343,90.034,207834
61AX466Hnmc8yrG87MJFZe,Take From Me,Bad Meets Evil,0,7CWSLPmiMIHXfETjpdOVT6,Hell: The Sequel (Deluxe),2011-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.7,0.771,1,-5.187,1,0.226,0.0302,0.0,0.319,0.621,146.93,205589
5rieca2NXyJrhqjQi1hRdD,Echo,Bad Meets Evil,0,7CWSLPmiMIHXfETjpdOVT6,Hell: The Sequel (Deluxe),2011-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.551,0.84,7,-3.474,1,0.135,0.197,1.05e-05,0.286,0.478,147.014,293547
0HjdsfmhSJmGYt2L3BO5jR,My Darling,Eminem,0,0r2P1s9sFSqJA7dwsIPVdx,Relapse: Refill,2009-05-15,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.511,0.79,4,-6.592,1,0.449,0.319,0.0,0.265,0.456,170.903,319907
2Dr76N76UX0xtZoLvwe3WY,Hello,Eminem,0,0r2P1s9sFSqJA7dwsIPVdx,Relapse: Refill,2009-05-15,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.862,0.936,10,-5.782,0,0.189,0.149,0.0,0.551,0.718,96.0,248200
1MYlx4dBtiyjn7K8YSyfzT,The Real Slim Shady,Eminem,10,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,284800
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,21,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467
2Q7sv9S6AaKBjNn7DKIJKD,Spend Some Time,Eminem,0,3cxFVtkoGQesMQ9HRxz4bK,Encore (Deluxe Explicit Version),2004-11-12,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.695,0.61,5,-5.133,1,0.228,0.0561,1.19e-05,0.123,0.133,83.659,310720
42LiXQn3xibOEodtBMoJp3,Drop The Bomb On 'Em,Eminem,0,0r2P1s9sFSqJA7dwsIPVdx,Relapse: Refill,2009-05-15,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.892,0.693,11,-4.048,0,0.215,0.0277,0.0,0.123,0.357,91.989,287267
0mwXfPCm4AMaz9J0Cn7FXJ,Beautiful Pain,Eminem,10,3qGeRY1wt4rrLIt1YuSwHR,The Marshall Mathers LP2 (Deluxe),2013-11-05,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.682,0.813,6,-4.549,0,0.443,0.0665,0.0,0.136,0.435,165.439,265025
2Zuv8yMOYeF2TFERAOWJgS,American Psycho II,D12,1,7cXnswCiASthZMBb4jKePJ,D-12 World,2004-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.646,0.83,6,-4.456,0,0.32,0.403,0.0,0.138,0.71,93.364,224240
0eJzykWzPq1TW7hrvMxKc9,I Made It (feat. Trick Trick),D12,38,6RZY9I5gDYHRfYZ31EJkRX,I Made It (feat. Trick Trick) - Single,2011-04-04,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.665,0.658,4,-8.1,0,0.279,0.00509,0.0,0.0935,0.426,90.018,321203
3YoW2uHZvtHg6WPUVuJNtx,Girls,D12,0,1goTTgn8yBzKNOCocQcMQy,Devils Night,2001-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.73,0.496,9,-6.538,1,0.308,0.131,0.0,0.0982,0.225,82.418,334600
6Js75PRS6otkphpPKtIrcp,Pimp Like Me,D12,0,1goTTgn8yBzKNOCocQcMQy,Devils Night,2001-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.878,0.544,9,-4.618,0,0.284,0.0981,0.0,0.198,0.546,135.987,356960
76v0OHTbZGeOZYmaLtEDhQ,This Could Be Us,Rae Sremmurd,4,4ZmCBqmAmzZaw6AKnlXqQI,SremmLife,2015-01-06,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.728,0.694,0,-5.07,0,0.161,0.281,0.0,0.118,0.74,143.078,206307
1bhMShL0zpfdU9ipnjFt3v,DOPE,T.I.,0,0wCs5VB96S3HWYVOPYMzXQ,DOPE,2016-05-16,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.654,0.818,5,-4.944,0,0.296,0.00949,0.0,0.0652,0.564,94.971,271000
56j240KFU0V3pm1FVRVHTT,Gangsta Bop,Akon,28,0qAQvB9Ffg2IEMo9W6nTZO,Konvicted,2006,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.756,0.349,5,-6.942,0,0.16,0.0739,0.0,0.0589,0.832,175.93,246227
4UwtMoKBvYi0mMbH2ZI3uB,That's All She Wrote (feat. Eminem),T.I.,3,3mlWm7YnHF2DZmNP669oVS,No Mercy,2010-12-03,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.496,0.785,7,-3.472,1,0.306,0.0328,0.0,0.0941,0.357,170.02,318360
1XvHiCTd0MDb16S8bQNl74,All Of The Lights,Kanye West,7,6LBiuhK7PZKjVXyMfPxPoh,My Beautiful Dark Twisted Fantasy,2010-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.546,0.796,1,-3.263,1,0.0639,0.0909,2.73e-05,0.19,0.254,142.123,299613
6axmyjkLHvdunPgr3lArhQ,Proud Of You,Skooly,15,4Wr701bZhoQ3iEIJuhmewh,Proud Of You,2019-05-09,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.702,0.67,1,-5.684,0,0.0873,0.0535,0.0,0.0813,0.782,75.975,189218
3YCxqkIRn0PY8sC7AAGghF,Got It,Block Scholars,27,4TSPLzMHth2RcjtdgyzJ1C,Got It,2018-09-04,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.719,0.676,5,-7.261,1,0.35,0.393,0.0,0.0665,0.791,91.63,214178
5zR3bhyD2fUZISRHRGGGJe,Kunden,Nate57,49,4s3bz5Y0bqJ3m9mjZfbqxr,Kunden,2019-12-13,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.886,0.664,6,-6.368,0,0.309,0.213,0.000255,0.0655,0.834,148.021,193004
7gVC9FXLXlMla0p34PEhFI,1441,KASIMIR1441,55,4No9ZoGN9hEzxLDOYkZohj,1441 / T-Shirt,2019-12-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.851,0.824,6,-11.866,0,0.291,0.326,0.0,0.231,0.649,139.945,83128
4poHz6pNdkjXD3BrBd9Uk2,Ketten tief,DJ Razé,62,4pJIB0N6oklo6cke2Xh13B,Ketten tief,2019-12-13,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.754,0.642,0,-6.049,0,0.127,0.0262,0.0,0.12,0.451,89.999,182005
3ZaLT1Rul6a66jqg14JNlU,Intro - TBB,Reda Rwena,30,2rqtBC7aeUEnnFNBAMWhdN,Intro - TBB,2018-01-12,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.679,0.697,1,-7.377,1,0.163,0.0825,1.76e-06,0.127,0.0798,94.931,171789
075NNuZU6IxC7Us3L7ylep,Guardia Civil,Reda Rwena,31,4hoCKkdZDb05MhMeOZeDCn,Guardia Civil,2017-09-13,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.707,0.765,4,-7.309,1,0.341,0.089,0.0,0.111,0.388,61.956,260645
5fQxYrN6RSIxRV7oIus8IF,Zérosechsneun,Reda Rwena,27,5RhNujnoMbgl79BmBDpxSE,Zérosechsneun,2017-09-22,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.44,0.804,6,-6.079,0,0.344,0.112,0.0,0.171,0.379,85.214,231818
5m8AOU4gnuD0zuC5TJUc1J,Panzaknacka,AK Ausserkontrolle,50,4sATQv3OmjROvEb6ooITPl,Panzaknacka,2016-04-15,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.627,0.887,6,-8.899,1,0.64,0.16,0.0,0.114,0.23,94.52,173107
6LzaAy52SxEIOoGj7kpkXR,Gib ihm,AK Ausserkontrolle,40,4sATQv3OmjROvEb6ooITPl,Panzaknacka,2016-04-15,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.671,0.803,0,-7.497,0,0.292,0.052,0.000248,0.15,0.762,137.997,170013
1i35F26CqncnGG3MNO4K00,Verliebt in den Tod,AK Ausserkontrolle,42,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,2017-05-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.65,0.888,7,-5.089,1,0.322,0.659,4.48e-05,0.105,0.34,91.955,157040
5RJ6LmF7ElAfQuCAQ8QDI1,Kristall,AK Ausserkontrolle,49,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,2017-05-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.702,0.687,0,-4.902,1,0.365,0.236,0.0,0.114,0.294,94.74,164680
7bf1epka4dxVC6JOa5QGBC,Dahab,AK Ausserkontrolle,42,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,2017-05-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.831,0.732,10,-4.972,0,0.341,0.118,0.0,0.0942,0.474,141.833,140600
4wNoRqV13QFo0ioevVaP1W,BMW Alpina,Capital Bra,47,186E5XovNHY19VgZPNjHJs,BLYAT,2017-09-29,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.777,0.727,1,-6.107,1,0.283,0.357,0.0,0.0777,0.614,150.103,192200
3xLJfPdE8ovTZ0Helln3eV,Kuku187,Capital Bra,50,7a5eO9wTf8NgFtJ9cFLCtk,Makarov Komplex,2017-02-03,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.722,0.884,10,-4.031,0,0.333,0.056,0.0,0.202,0.689,120.203,173253
7z9Ze7S4jm9q8gUQGQVsHt,Was 2 hol 10,Capital Bra,49,7a5eO9wTf8NgFtJ9cFLCtk,Makarov Komplex,2017-02-03,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.559,0.845,2,-4.956,1,0.584,0.0647,0.0,0.0561,0.455,185.147,186053
35ng4paFFvY2YiacXUP6PW,Vladimir Putin,Capital Bra,51,2SV84xN9mJl5VswzHaQ3zB,Kuku Bra,2016-01-29,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.762,0.583,0,-6.234,0,0.204,0.103,0.0,0.0818,0.179,133.033,223800
2FtSe0anJxhhwmWPX8g1ri,Alles kaputt,Capital Bra,41,2SV84xN9mJl5VswzHaQ3zB,Kuku Bra,2016-01-29,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.693,0.546,8,-5.656,1,0.126,0.0521,0.0,0.112,0.0398,135.989,221280
6c2jIWLPZwoVF1JGWUDfE5,Gangsta Gangsta,18 Karat,53,3y1eDeljkPnVtSUVMMU265,PUSHA,2017-04-07,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.635,0.697,10,-6.187,0,0.445,0.0522,0.0,0.486,0.634,125.573,150236
45HLLpRSeVRURm88lAKYbq,Illegaller Lifestyle,18 Karat,39,3y1eDeljkPnVtSUVMMU265,PUSHA,2017-04-07,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.547,0.612,1,-5.305,0,0.413,0.0973,0.0,0.0597,0.267,91.919,143049
15Q7CNhQ3ljqUO8e8loEq0,N.T.M.,LX & Maxwell,53,3XzYIiuhCdQAWD8l4OaT1C,Obststand,2015-06-12,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.646,0.632,10,-5.763,0,0.179,0.0516,0.0,0.191,0.106,94.252,159402
1DUsMfwwgEEyOYBXaZNVs3,Runde um Pudding,AchtVier,31,0cSA7FdN1KsIgeUIxAS5XD,"Der alte Achti, Vol. 1",2017-12-08,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.753,0.88,4,-4.241,0,0.327,0.165,0.0,0.0948,0.23,98.006,166531
27nk9YiJMIjxL4jFU6Tmen,Fizzle,AchtVier,0,44O1j7a8WxW3gBwv41a3To,Aufstand,2013-06-28,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.471,0.932,7,-2.84,1,0.495,0.0599,0.0,0.0695,0.574,125.843,164315
