track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,song_age,song_decade,edm_bpm_feel,edm_vibe
78XfOXpUShe7mFwhjBEd94,My Best Life (feat. Mike Waters) - Club Mix,KSHMR,66,499pxoME8SyDn5lwogpwrE,My Best Life (feat. Mike Waters) [Club Mix],2019-08-05,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-05,0.183,0.675,120.201,198533,2019,6,2010s,110.705121,0.407025
5e9lzDRWdQR6gGHjiTcg4M,Waiting For Love,Brooks,60,3epN9BAzuZDvdHqhrReb5K,Waiting For Love,2019-07-26,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,157500,2019,6,2010s,106.93861199999999,0.4058399999999999
4lDMA5DuVCCjGE5O7koap5,Rock It (Radio Edit),Ozi,8,5Ss8K3tlbDmcF4JcXzxfJI,Rock It (Radio Edit) - Single,2011,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.895,0.597,0,-4.486,1,0.101,0.0048,0.136,0.0421,0.349,128.031,185125,2011,14,2010s,76.434507,0.312355
3AlYAIWuDs2bYLevsTlHVj,Retrograde,Hardwell,46,00YXCy07JtImfl3xB1m5X2,Hardwell presents Revealed Vol. 10,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.634,0.979,2,-2.585,1,0.0471,0.00315,0.87,0.187,0.0377,128.021,251250,2019,6,2010s,125.33255899999999,0.023901799999999997
2Y3P9IFAeNGH9qTZDp9N6W,Day Or Night,Mike Williams,67,3WCAbSvgGztK9VoqAY76ox,Day Or Night,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.619,0.881,5,-4.087,0,0.0335,0.00826,0.0941,0.0995,0.534,128.036,174375,2019,6,2010s,112.799716,0.330546
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,61,6HiujSCdsYuCXdd759w2kr,Love You Forever,2019-06-21,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609,2019,6,2010s,89.21556799999999,0.057682
2ItO4ZVCtwEHuLL6ygajGM,Let The Music Take Control,W&W,62,1Ot052om0xcjUFSQqXu6ZT,Let The Music Take Control,2019-05-17,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.388,0.971,6,-2.274,0,0.149,0.00143,0.091,0.433,0.175,194.956,156450,2019,6,2010s,189.30227599999998,0.0679
5NTDpRBKYzdsq2m77oNKyY,Alive,R3HAB,55,3z6pjrfHv2lZmuWErz0BQ7,Alive,2019-08-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.632,0.857,11,-5.977,0,0.0772,0.0152,0.00816,0.272,0.376,137.989,188696,2019,6,2010s,118.256573,0.237632
6dwVoXGSsQ1TTL5aw987pi,The Flight,Dimitri Vegas & Like Mike,64,1dEzb6eQduvjy3BFzmYIh5,The Flight,2019-09-13,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.705,0.825,9,-2.927,1,0.215,0.00933,0.00511,0.221,0.269,129.855,202615,2019,6,2010s,107.13037499999999,0.189645
6BwN05qKw4Q8bNoq3rYuz7,Drop It,Tujamo,69,50BqATA6XSJtAsXQpsHRIi,Drop It,2019-09-13,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,175714,2019,6,2010s,113.054292,0.132219
5MhS1baQEdM4tTcK7DliM4,Limitless,Bassjackers,47,5wdjdztreSS4uDQfOKgN9D,Limitless,2019-09-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.598,0.94,1,-3.037,1,0.0363,9.38e-05,0.514,0.114,0.242,140.032,174000,2019,6,2010s,131.63008,0.14471599999999998
4CVOUJki8YUWol3jhLphgs,Power,Hardwell,66,4G19LdhYXHY60QJepiSVbE,Power,2017-12-01,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.49,0.907,5,-4.063,0,0.108,0.000427,0.0,0.116,0.21,132.057,148837,2017,8,2010s,119.77569899999999,0.10289999999999999
2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,Armin van Buuren,68,1oqv6oabMXbNpgZ6gmjAIN,Blah Blah Blah,2018-05-18,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519,2018,7,2010s,132.90266699999998,0.10954799999999999
4EouOqmuTn64vk1CGhKL4G,Blackout,Blasterjaxx,46,0vmKINxf1ycR9JGrZmNNmH,Blackout,2019-09-20,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.618,0.919,5,-4.389,0,0.307,0.0589,0.000133,0.114,0.108,130.048,154154,2019,6,2010s,119.51411200000001,0.066744
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),Yves V,69,1WowOfXnw3DlwgjyzlAU4Q,We Got That Cool (feat. Afrojack & Icona Pop),2019-06-28,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.639,0.865,1,-5.01,1,0.0357,0.00462,1.26e-06,0.208,0.611,124.01,213000,2019,6,2010s,107.26865000000001,0.390429
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,LUM!X,71,67PtnkGcMlHCa1RcYSzleO,Monster (Robin Schulz Remix),2019-08-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.475,0.815,8,-6.068,0,0.124,0.133,0.0,0.11,0.48,126.164,165947,2019,6,2010s,102.82365999999999,0.22799999999999998
6PqUdUGS4h5aGY7YyEGXr8,All The Lies,Alok,71,4JFyas1xaX9NnAvRP9DhKF,All The Lies,2019-03-15,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023,179457,2019,6,2010s,85.18920499999999,0.410592
5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,68,0YChiWq0EY70A7kYenRHyI,Heaven (feat. Veronica),2019-01-04,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.112,0.179,127.994,195000,2019,6,2010s,112.890708,0.117603
0XS2z0E0ox7F4JHYKKR4wK,All Over The World,Fedde Le Grand,64,1RRCrllIhLM6hfW366vsvP,All Over The World,2019-02-08,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.657,0.976,6,-3.842,0,0.0437,0.171,0.0315,0.318,0.794,125.983,145728,2019,6,2010s,122.959408,0.5216580000000001
2AUHVjR5lhg6GcztbGvRkc,Lick It,Valentino Khan,60,6mDIIT6OQKpvdzmPV4Xn82,Lick It,2018-03-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.798,0.837,4,-2.531,1,0.0582,0.00737,0.121,0.0942,0.662,124.994,215040,2018,7,2010s,104.61997799999999,0.5282760000000001
0cge96qsW6ifXppeiiRIGd,How You Love Me (feat. Conor Maynard & Snoop Dogg),Hardwell,61,3kNqyGs0ClVvkU9RECw5xb,How You Love Me (feat. Conor Maynard & Snoop Dogg),2018-12-07,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,194286,2018,7,2010s,75.90849299999999,0.5859
34m69Q5xrI67xUM8MHFWeK,Change My Heart,Ummet Ozcan,62,3icZDDJvzhkQ3S4lGAcwuh,Change My Heart,2018-04-27,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.65,0.824,5,-4.948,0,0.0435,0.156,0.0,0.0819,0.217,90.004,186667,2018,7,2010s,74.163296,0.14105
5oxq2hf8u0S8RVypWZgjLf,Trouble,VASSY,52,1DYa72NoLlc7n6NB2a0MA7,Trouble,2019-09-27,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.776,0.698,1,-4.54,0,0.0627,0.0663,0.0,0.0708,0.48,125.053,180361,2019,6,2010s,87.28699399999999,0.37248
2ugjxfenU5AJMO5cozCuUv,Stay,EDX,59,7DckZOfg9FcjBOpXlItnxI,Stay,2019-08-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.685,0.951,3,-4.889,0,0.045,0.0184,0.0531,0.065,0.582,124.978,194916,2019,6,2010s,118.85407799999999,0.39867
2devxXJUTEIFmgt8cXaqmO,Why Boy,Steff da Campo,55,2POadj9PRm2V5QbVuVPDUo,Why Boy,2019-06-07,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.497,0.924,11,-3.43,0,0.0434,0.149,0.251,0.267,0.283,120.018,150005,2019,6,2010s,110.89663200000001,0.140651
0M0FvSNRZmDz0Z769rewlI,Fire In My Soul,Oliver Heldens,70,06TsYXlEgyZa8Z8DkguJy5,Fire In My Soul,2018-10-26,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.592,0.977,6,-3.389,1,0.312,0.206,0.000103,0.0703,0.496,126.178,175254,2018,7,2010s,123.27590599999999,0.293632
592JiALLj5xL5Z6LuMmaOV,Spaceship (feat. Uffie) - MOTi Remix,Galantis,65,0RekAKOcexNf6alzxOOzzv,Spaceship (feat. Uffie) [Remixes],2018-06-19,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,189524,2018,7,2010s,111.248287,0.111033
31NDAHPCyqEIPKd3kUV6yA,WTF (feat. Amber Van Day) - Tujamo Remix,HUGEL,55,5WHq2JpN590kn9W6UCFG1W,WTF (feat. Amber Van Day) [The Remixes],2019-02-15,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.742,0.794,11,-3.367,0,0.0428,0.00439,4.11e-05,0.0683,0.5,126.032,252857,2019,6,2010s,100.069408,0.371
6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,79,143cxYCazoiNfviHRmxkdv,Losing It,2018-07-13,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125.0,248036,2018,7,2010s,120.5,0.48716000000000004
0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),Chocolate Puma,58,1wwwzZ0LYiLOct5BdvNpRb,Scrub The Ground (feat. DJ Funk),2015-10-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.786,0.887,11,-3.886,0,0.0518,0.0263,0.812,0.338,0.682,126.982,168937,2015,10,2010s,112.633034,0.5360520000000001
3F7LKUuasfyLrNCS1thKq0,Turn Up,Dimitri Vegas & Like Mike,58,4BHPugJ7ICjfAHosfafxPQ,Tomorrowland 2019 EP,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.616,0.949,1,-3.986,0,0.0546,0.00694,0.00997,0.368,0.101,130.017,253385,2019,6,2010s,123.38613299999999,0.062216
37FfCz1YODL6NAuWfxUzJh,Left Right,Hardwell,58,3192TqWaoGyc53bEHlcl45,Left Right,2019-10-18,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.709,0.982,10,-3.768,0,0.0666,0.000373,0.353,0.285,0.192,128.005,155827,2019,6,2010s,125.70091,0.136128
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,68,2bSuTiPTy8EhtwWbbmiPdK,Never Be Alone (feat. Aloe Blacc),2019-07-26,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,2019,6,2010s,114.166872,0.39162
3utCCAlvSP0yRCrqq0Wrpp,TUTUTU,Quintino,52,6tkLdcL4Nb1gmlMZLSSJlK,Bright Nights,2019-10-11,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.771,0.95,8,-2.74,1,0.036,0.0195,0.375,0.064,0.213,128.036,160508,2019,6,2010s,121.63419999999999,0.164223
34nVVG7Jm9pfvvumx9LFD4,IZMIR,Ummet Ozcan,47,4PXvzIOfhTYcCZomfsKo2S,IZMIR,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.708,0.976,6,-3.48,0,0.0495,0.0629,0.307,0.25,0.26,127.994,185003,2019,6,2010s,124.922144,0.18408
37pmMCR4KBMXLTZ4uBrLTR,Drop To The Floor,Hardwell,61,00YXCy07JtImfl3xB1m5X2,Hardwell presents Revealed Vol. 10,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.769,0.995,2,-0.57,1,0.265,0.0322,0.0,0.279,0.237,127.97,185625,2019,6,2010s,127.33015,0.182253
3rnBqIIoxOpQ0p9BeW3NT4,Back To Life,DubVision,64,3rGqjZffcRugSmPnCZ5SGe,Back To Life,2019-08-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.554,0.864,2,-4.403,1,0.0889,0.00166,0.0,0.119,0.305,126.975,201260,2019,6,2010s,109.70639999999999,0.16897
40UbcJWyWPqOWFvv4Dpvfc,The King (with Dzeko),Dimitri Vangelis & Wyman,62,4N4JfHGXU1jCKC2iFI4fUG,The King (with Dzeko),2019-06-14,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.655,0.726,9,-4.614,0,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493,2019,6,2010s,92.928726,0.19125999999999999
0Bk4P8WODpjxTzu4ry5PGQ,LUNA,Sick Individuals,55,7g67OEySuP8CiyMc9Li6Rw,LUNA,2019-03-29,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.61,0.982,2,-3.411,1,0.133,0.0138,0.228,0.397,0.14,128.081,200625,2019,6,2010s,125.77554199999999,0.0854
7vFdDL6rEnsQ3FwKUMhVKY,Heartbeat,Sheyna,37,5qlcD91YAh09kqYobSyJff,Heartbeat,2019-11-22,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.54,0.669,7,-5.834,0,0.0421,0.11,2.97e-06,0.0883,0.194,123.818,175067,2019,6,2010s,82.834242,0.10476
5wHeoDyCMaMfM23u6anK8R,Break The Silence,Declain,34,4ZxaqgIop7IgKAxaejjOv6,Break The Silence,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.279,0.724,4,-4.62,0,0.0609,0.0158,0.000342,0.209,0.104,127.295,166406,2019,6,2010s,92.16158,0.029016
4mLyGdlONvb10DrN65wKFi,5o Clock,Jonny Joel,9,2LlaOh0UMccJhcdYqtxmPY,Deep Down,2019-07-12,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.7,0.517,9,-10.609,0,0.202,0.364,0.000571,0.136,0.481,118.038,255254,2019,6,2010s,61.025646,0.33669999999999994
1ceJ4Yn3UAfdfbDpfcHCqV,Yesterday,Jonny Joel,13,2LlaOh0UMccJhcdYqtxmPY,Deep Down,2019-07-12,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.629,0.583,11,-9.466,0,0.0643,0.0305,0.182,0.119,0.468,120.985,286612,2019,6,2010s,70.534255,0.294372
7ciAxVP1LeifYZi7nlROTv,All Your Love (feat. The Romantic Era) [Kastra Remix],Bonka,40,750im6j4PAYmHc35m7GZXt,All Your Love (feat. The Romantic Era) [Kastra Remix],2019-11-28,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.638,0.873,8,-4.256,1,0.062,0.0613,3.75e-05,0.366,0.536,125.961,163810,2019,6,2010s,109.963953,0.34196800000000005
1WoYl4FAEAv4Sy0kTCRle4,Ontas (Te Pago El Uber),Leandro Da Silva,42,2dSHgJdfbSWE41uhhxIwIi,Ontas (Te Pago El Uber),2019-12-02,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.758,0.881,5,-3.432,1,0.105,0.0249,0.707,0.183,0.546,125.018,158224,2019,6,2010s,110.140858,0.413868
6DrKAWEg6SURfkuOSc9cCe,Keeps Me High,Ez Quew,43,0YCIF9bNVdGfEfZ7tHCcwF,Keeps Me High,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.695,0.781,7,-4.688,0,0.0627,0.291,8.86e-06,0.382,0.45,120.019,167537,2019,6,2010s,93.73483900000001,0.31275
3nWIwVWAwtGfpqN0PPM3wA,All That I Need feat. Cherokee - Dave DK Remix,Fahrland,23,7wsmmwAm0BXigyWtBCJmNA,Oneness Remixes,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.757,0.799,1,-7.854,0,0.0724,0.0184,0.0534,0.209,0.0926,119.002,449044,2019,6,2010s,95.082598,0.0700982
7gbYL4WYj0QgvILOQIMkSv,Good To Go,Aexcit,45,3rbEym9013hjIAyAQrczMc,Good To Go,2019-11-15,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.605,0.658,7,-4.428,1,0.0396,0.0713,0.0,0.141,0.475,120.04,156625,2019,6,2010s,78.98632,0.287375
0dbNRVOII6bCmvfiae3KG1,777 (feat. Ferras),KDL,33,1ck28G3Jgpg2EEkQLY5LDu,777 (feat. Ferras),2019-08-09,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.635,0.551,7,-6.793,0,0.0663,0.309,2.73e-06,0.17,0.386,102.14,186606,2019,6,2010s,56.279140000000005,0.24511000000000002
7umKLymxjX0kau3kE4yjse,Me and You,Cotone,36,2SpnpTtUCSUmLMPW2hTRsu,Me and You,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.519,0.725,0,-5.836,0,0.0431,0.213,9.26e-06,0.0994,0.577,119.735,180000,2019,6,2010s,86.807875,0.299463
3cRgBxLFGQyjhUYXtx4NU2,Storm,Drist,37,57kgnKDaVZCLRi9LyhG1kr,Storm,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.759,0.767,0,-4.895,0,0.0687,0.152,0.0263,0.149,0.367,124.935,225878,2019,6,2010s,95.825145,0.278553
1yZUIRNVfCMfdKs9h4i7Ij,River,Sal & Smit,31,3yN8JlrfbL0VSR9iJ17UL6,River,2019-11-15,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.773,0.596,1,-7.869,1,0.0309,0.0157,4e-05,0.0659,0.262,124.983,166090,2019,6,2010s,74.489868,0.202526
7d40MrlRZ750AMf0J76uZT,Orca,Oscar House,35,4U9FQc01LQrLAFv8kOXanL,Orca,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.814,0.615,2,-9.152,1,0.0455,0.0807,0.42,0.324,0.241,124.022,185806,2019,6,2010s,76.27353000000001,0.196174
1fnLlwkvCsfT6cF9TmWtAs,Jump! - Radio Edit,Ozi,8,5VDsHB6w9e7yJ4VV8GE3pN,Jump!,2014-05-22,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.78,0.744,1,-4.55,1,0.0939,0.00256,0.618,0.124,0.545,127.958,225471,2014,11,2010s,95.200752,0.42510000000000003
5p0TXXHvJgbvW3xpgZca5j,Be Real - Kenny Gold Remix,Rasmus Faber,36,7F3ryj3xgULZXk0UC7cD2h,Be Real: Remixes,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.701,0.731,9,-5.509,1,0.238,0.0371,1.18e-05,0.301,0.471,110.066,198545,2019,6,2010s,80.458246,0.33017099999999994
1BizaeYrg1YFBrbgi450AV,The World Was Made for You,Galardo,31,6oP5G7dwBYG4dFSGzlslsq,The World Was Made for You,2019-12-16,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.782,0.379,0,-14.561,0,0.0416,0.438,0.0538,0.0614,0.042,119.954,134000,2019,6,2010s,45.462565999999995,0.032844000000000005
18i0gucDwb7GYpGUnk96TI,LIFE,Mambo Brothers,29,1cNVRSJUSKckFBISdQSZ1R,LIFE,2019-11-29,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.652,0.977,9,-5.705,1,0.036,0.114,0.936,0.358,0.654,123.987,238030,2019,6,2010s,121.13529899999999,0.426408
1RnOgWJEFnbWZk8Gv0I4FR,Stuck on U,Lizzyloo,3,7CNezMHoQWUQDwWtTF8RZT,Stuck on U,2019-12-20,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.6,0.648,0,-5.247,1,0.0367,0.0608,0.0,0.138,0.28,120.006,206771,2019,6,2010s,77.76388800000001,0.168
7lOCuVqblMUwmBrRWLhquh,Inspector Gadget,Madam Misfit,23,78sRRgpbdRu3B2B23seshd,Inspector Gadget (Electro Swing),2020-01-17,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.806,0.743,2,-6.007,1,0.172,0.0146,8.68e-06,0.293,0.653,123.95,186548,2020,5,2020s,92.09485000000001,0.5263180000000001
2VX2NrHIPAFt53s8fWqqFO,All Night Long - KlangKonzert Remix,Jay Slay,21,71BxnWYPkWzuNP4AaofY8V,All Night Long (Remix Competition Top Winners),2019-12-23,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.741,0.525,4,-10.614,0,0.0421,0.046,0.0697,0.0918,0.377,130.999,225404,2019,6,2010s,68.774475,0.279357
1F66fk10aCVVRT5ZgJeV2z,Killing My Love - Radio Edit,THIS IS ELLE,18,6ZgrXEneERFlvEJSU9iUBi,Killing My Love (Radio Edit),2014,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.206,0.785,6,-5.168,1,0.0376,0.0988,1.11e-05,0.0869,0.214,145.226,194047,2014,11,2010s,114.00241,0.044084
1Ao9KNcdyVg81taLY2cM1g,Everytime - Radio Edit,Amyntas,16,6qlUlmkdseoOVhUsqoBCj8,Everytime,2020-01-13,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.769,0.732,5,-7.587,0,0.0531,0.131,0.219,0.207,0.423,125.065,182400,2020,5,2020s,91.54758,0.325287
56lQ266C4xeezqDDQGemuu,All Night Long - Zakkov Remix,Jay Slay,23,71BxnWYPkWzuNP4AaofY8V,All Night Long (Remix Competition Top Winners),2019-12-23,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.538,0.664,7,-10.278,1,0.0427,0.00327,0.32,0.58,0.0759,128.041,301990,2019,6,2010s,85.01922400000001,0.0408342
0EXmtbfi8yUctZdTYJgV0d,She Got It - Pool Side Remix,David Lei Brandt,18,1lMQwhEse7NQQVNCjEaAw2,She Got It (Pool Side Remix),2019-06-15,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.835,0.768,0,-6.301,0,0.0567,0.114,0.395,0.0497,0.541,121.009,328264,2019,6,2010s,92.934912,0.451735
0nkzV4EV1Q4wBhWVQwE9JF,Free - Radio Edit,Kriss Reeve,29,6FXREGVPryVNk9v0ZHY79m,Free,2020-01-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.707,0.841,6,-6.933,0,0.246,0.0922,0.0198,0.416,0.402,124.882,136320,2020,5,2020s,105.025762,0.284214
72nGzwUlz5ZweJraEQG00a,Hey Child,Rewind,23,5m3pwoAob1QukNZcvPXDIM,Hey Child,2020-01-14,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.582,0.81,2,-6.161,1,0.0398,0.125,5.64e-05,0.144,0.24,127.932,219375,2020,5,2020s,103.62492,0.13968
5FmVPVmYN6lKxQpxWf4wIA,Going Down - Radio edit,MATH,24,069MsDrj9EvEPpQHL8UDAd,Going Down (Radio edit),2020-01-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.731,0.819,4,-4.58,0,0.039,0.000955,0.0603,0.16,0.19,125.961,160000,2020,5,2020s,103.162059,0.13888999999999999
6qAM8wwwLHsaDdgrmMce4c,Not Today,Kleøpatra,24,5zzDcFDlGBsEucrBWul5ks,Not Today,2020-01-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.545,0.844,5,-3.466,1,0.229,0.147,0.000494,0.261,0.342,142.071,202817,2020,5,2020s,119.907924,0.18639000000000003
5hbekNNRlRWmwouFSrDhwB,Calling Out for You,COY Swede,43,2GtHeYBOrZixhDRJzRYFFc,Calling Out for You,2019-12-20,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.721,0.623,7,-9.264,1,0.0404,0.0804,0.00241,0.143,0.521,104.025,288496,2019,6,2010s,64.807575,0.375641
56pZmSRcXuX7Au1b8Df5yT,Elements,Joachim L,21,1WqEf3RNVyfp7Nc7GVI3Yh,Elements,2019-12-23,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.703,0.735,6,-8.559,0,0.12,0.0143,0.888,0.323,0.213,128.013,431953,2019,6,2010s,94.089555,0.14973899999999998
3uWeSkSVIAWrZPnVSaYSJS,Manimals,Tarun,44,1QlWQQKkr7LT2ylStGb4Kg,Manimals,2019-10-25,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.582,0.542,1,-13.014,0,0.0349,0.00112,0.0,0.546,0.426,109.993,219875,2019,6,2010s,59.616206,0.24793199999999999
0y22AwFyWFPmNHPTS4yILK,All My Girls,FreeGuerrero,18,6ecxFOiz4TBLtQajfpmvqE,All My Girls,2019-06-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.763,0.84,7,-6.329,0,0.0345,0.263,0.00267,0.111,0.593,120.016,224398,2019,6,2010s,100.81344,0.452459
5CXF4x2kZI2ftIogOuhXYN,Different Ways,Natixx,26,3HjF8xB8irPpSMD57gfCLl,Different Ways,2020-01-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.677,0.588,6,-9.496,0,0.0368,0.0325,0.000228,0.128,0.174,128.019,266788,2020,5,2020s,75.275172,0.117798
7eR2IK6cg5HMu4ESteXdyI,Face to Face,Margot White,19,6u8H6cpc9jQlsntA7Kdh2G,Face to Face,2019-10-18,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.776,0.294,0,-17.317,1,0.0718,0.354,0.389,0.113,0.386,99.96,193678,2019,6,2010s,29.388239999999996,0.299536
