track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,pop_energy_valence,dance_energy_combo,happy_tempo,smoothness
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,Jonas Blue,74,2xZSrcBmvMw9Y8hac6xU7L,Blue,2018-11-09,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,212424,high,0.316744,0.388416,62.44186,0.35683200000000004
0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,82,5gQZvWM1o8NkQndueJtZcP,Wolves,2017-10-25,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,high,0.24602400000000002,0.5820960000000001,38.246021999999996,0.634224
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,3ggBBGRhkDVAu7pQRXRPXO,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.663,0.708,8,-4.154,1,0.0473,0.0337,0.0,0.0841,0.742,103.073,174800,high,0.5253359999999999,0.469404,76.480166,0.6406569000000001
1wgqttlPacpvmX5DKVboOa,Paper Planes,M.I.A.,71,23vvbZr2ZDlJNZftFAkCqO,Kala,2007-08-20,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,205200,high,0.41128,0.379056,83.539795,0.432249
67YkHJvLYOR1mKdpQSTsUr,Never Be Alone,TheFatRat,55,143O7KuRDYlHSTzjKtKvHD,Never Be Alone,2015-01-29,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.721,0.626,1,-5.76,1,0.0314,0.216,0.00614,0.114,0.261,132.01,260000,medium,0.163386,0.45134599999999997,34.45461,0.565264
4coVboSNkToRTBRqxXk4vr,Limitless,Elektronomia,53,1tsFu7U1RLBYKpdda0PUyf,Limitless,2017-03-14,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.678,0.875,0,-1.962,0,0.0468,0.237,0.385,0.375,0.322,127.992,244692,medium,0.28175,0.59325,41.213424,0.517314
7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer,69,3Kmo85mapQ2wTaCAHBkKsK,Cold Water,2016-07-22,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,high,0.39979800000000004,0.485184,46.564443,0.5632512
5masKPHeAOVNgxdLebIcK7,Stole the Show,Kygo,75,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,223187,high,0.301625,0.40640000000000004,47.51615,0.46656
4B2kkxg3wKSTZw5JPaUtzQ,On & On,Cartoon,71,0Lt1PzvVZoslDNI2Jsq6pW,On & On,2015-07-09,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.458,0.696,11,-4.742,1,0.0402,0.285,0.0,0.123,0.418,174.141,207069,high,0.29092799999999996,0.318768,72.790938,0.32747000000000004
5NmENli4oodYuWrI0vSGK4,Why We Lose,Cartoon,65,3RNJagqH7R68xyYoj2YwFR,Why We Lose,2015-06-11,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,197486,medium,0.0896133,0.390504,17.026137799999997,0.42349968
2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,75,2Auw0pTT6EcQdvHNimhLQI,V,2015-05-15,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,high,0.243376,0.207018,62.276704,0.278948385
6ce17pZwsMcYNab5IaC5MQ,I'd Love To Change The World - Matstubs Remix,Jetta,66,6Rrkbe2xgFPfCF2frnzUg3,I'd Love To Change The World (Matstubs Remix),2015-12-18,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.478,0.796,4,-5.225,0,0.126,0.0749,0.0105,0.0633,0.204,139.941,189973,medium,0.162384,0.380488,28.547964,0.4421978
3aLWuWKHaTV4Ok7LKvXRYn,Let Me Hold You (Turn Me On),Cheat Codes,66,2APVXYBFX7sOVQ8HLO6kG9,Let Me Hold You (Turn Me On),2016-04-13,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924,162425,medium,0.206658,0.5270940000000001,27.480708000000003,0.6134448000000001
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,76,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,201122,high,0.568888,0.49412799999999996,78.319578,0.601698
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,78,7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613,high,0.45116799999999996,0.42614399999999997,78.463387,0.3995099999999999
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,77,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,258827,high,0.269709,0.36407,32.660562,0.36505
1CkvWZme3pRgbzaxZnTl5X,Rolling in the Deep,Adele,75,1azUkThwd2HfUDdeNeT147,21,2011-01-19,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,high,0.39463200000000004,0.551124,54.78129,0.633501
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,76,1XQ6XbZ6ZM1V5iEtWlYDeH,Ocean (feat. Khalid),2018-06-15,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420,high,0.15315299999999998,0.35065799999999997,30.920552,0.21049600000000002
2dBA6iMhxf29tkaHjiQzuq,The Spark,Afrojack,1,7eIdlHTVcGUhf6WGGffQES,Forget The World (Deluxe),2014-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.651,0.898,11,-4.942,1,0.0391,0.152,0.0,0.11,0.599,126.05,240893,low,0.537902,0.5845980000000001,75.50394999999999,0.552048
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,83,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,high,0.23125,0.495,38.46779,0.78585408
41Fflg7qHiVOD6dEPvsCzO,Worth It,Fifth Harmony,74,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,high,0.45441,0.67626,59.392278,0.828308
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,76,2pLAOZiilrhOrTQNqrF8qr,Waking Up,2009-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,high,0.287264,0.394224,55.655896,0.4790028
6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),David Guetta,64,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,199680,medium,0.326716,0.558272,52.719519999999996,0.6696448
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,23,0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,low,0.486402,0.484524,77.731857,0.6989994
3caMfJGFp53NAH2TuigdNj,Hunter,Galantis,8,1RgIfPUFDj361Z6bGhe2zF,Hunter,2017-05-05,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.509,0.712,7,-5.747,1,0.111,0.186,0.0,0.102,0.653,99.831,183229,low,0.464936,0.362408,65.189643,0.414326
0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,17,0VMGOBhLrC5Q2bfZnrocVN,Stay,2017-02-23,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.679,0.634,5,-5.024,0,0.0654,0.232,0.0,0.115,0.498,102.013,210091,low,0.315732,0.43048600000000004,50.802474000000004,0.521472
5MvLsT03RBp67RLoeISCdl,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,17knWaxhmQjegn5eJgGVyL,World War Joy...Do You Mean,2019-04-26,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.6,0.666,11,-9.827,1,0.0394,0.102,0.0,0.118,0.566,99.989,193176,low,0.376956,0.3996,56.593773999999996,0.5388
4J7CKHCF3mdL4diUsmW8lq,Under Control,Calvin Harris,72,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,184280,high,0.46665,0.49776000000000004,64.30794,0.473824
2BJiH5COSZTEmadUV1xRQ0,Make It Right,Armin van Buuren,43,4viivu4LFPLzm4pgD1gp6q,Make It Right,2016-11-11,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.517,0.722,9,-5.126,1,0.0297,0.0397,7.69e-06,0.45,0.474,127.936,199512,medium,0.342228,0.373274,60.641664,0.49647510000000006
2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,80,2Auw0pTT6EcQdvHNimhLQI,V,2015-05-15,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,high,0.696592,0.5894240000000001,106.147184,0.7037932
5NHn7UwIgpLQls7LhwF955,House Of Cards (feat. Sidnie Tipton),KSHMR,46,4NcSr9WZLb3CTSt1iaX30g,House Of Cards (feat. Sidnie Tipton),2018-02-16,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.556,0.817,9,-4.442,0,0.0737,0.0195,2.45e-05,0.266,0.423,109.999,188652,medium,0.345591,0.454252,46.529576999999996,0.545158
66BjcDhhwWCcQIBxHMpKXh,Flames,David Guetta,68,5rbJtzuXtpIP0Ykk7ewIit,7,2018-09-14,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.631,0.649,5,-5.892,0,0.0385,0.0817,3.8e-06,0.0934,0.421,93.95,194680,high,0.273229,0.409519,39.55295,0.5794473
5uImkHXfTLkNYwemtGH7kB,We Found Love,Rihanna,19,0MYABBSxz6JqujXq2JBvsF,Talk That Talk (Deluxe),2012-07-18,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,low,0.4596,0.562244,76.7916,0.71565
4Wnuuio7FS5u69EYM0mD4o,When The Sun Goes Down,The.madpix.project,20,0tlpk5sko4MOF6el6r7uIZ,Just For A Second,2017-04-10,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.503,0.923,7,-5.25,0,0.0516,0.085,0.747,0.271,0.421,118.758,234000,low,0.388583,0.46426900000000004,49.99711799999999,0.460245
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,21,55bbXORm6ZrVq52zfZnxBf,Encore,2016-08-05,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,205947,low,0.10195599999999999,0.34176799999999996,28.380688,0.43868159999999995
31xtjNp79v34J5YLFUsVfH,Bad Chick,The.madpix.project,0,3iBUReNgkSBdwaHx4lUffH,Bad Chick,2014-04-22,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.736,0.858,11,-5.538,0,0.0816,0.0141,0.00107,0.262,0.171,128.069,292093,low,0.14671800000000002,0.6314879999999999,21.899798999999998,0.7256224
6w1hZMlo2SVuq29liebhb8,Poker Face,Lady Gaga,6,482HqzMMfrkFXAGujtwFrm,Poker Face,2008-09-26,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.849,0.826,4,-4.609,1,0.0752,0.124,2.28e-06,0.0869,0.753,119.002,237400,low,0.6219779999999999,0.701274,89.60850599999999,0.7437239999999999
6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,74,5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),2012-12-11,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,high,0.27903,0.40043999999999996,36.144996,0.563295
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),Steve Aoki,49,1VFgefav92A6JzlPSUatzV,Neon Future III,2018-11-09,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,192537,medium,0.318744,0.45759600000000006,44.781202,0.5004120000000001
3LxFqieGoMcJSnDVHokSLp,Colors (feat. Andreas Moe),Hardwell,35,3QTVsIyjtbHhXGxwh7H6j3,United We Are,2015-01-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.597,0.842,2,-3.424,1,0.0352,0.0135,6.38e-06,0.158,0.484,127.924,240938,medium,0.407528,0.502674,61.915216,0.5889405
16pwlVsypm4aDKMhXdOuXg,Animals,Maroon 5,64,4KXLjIEas8MTwwX3xpmAdC,V (Deluxe),2015-05-18,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,medium,0.243376,0.207018,62.276704,0.278948385
4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,David Guetta,64,1o9FV0S0KY1kqmYsacy4j8,Would I Lie To You,2016-09-30,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.671,0.826,7,-5.766,0,0.309,0.00718,0.0,0.631,0.774,123.986,197648,medium,0.639324,0.554246,95.965164,0.66618222
6HUeSTt2RaKYIiJrnjzaCd,Ten Feet Tall,Afrojack,4,7eIdlHTVcGUhf6WGGffQES,Forget The World (Deluxe),2014-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,229149,low,0.29790599999999995,0.450303,43.958954,0.5054272000000001
5YdDUZDac60DEHfaGlGBIh,Show Me the Way - Radio Edit,The.madpix.project,5,2mv27mUb3M5J9ewfiCYmAc,Show Me the Way,2016-03-16,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.698,0.844,0,-6.267,1,0.156,0.0102,0.0329,0.384,0.438,127.993,232500,low,0.369672,0.589112,56.060933999999996,0.6908804
7pYfyrMNPn3wtoCyqcTVoI,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,76,1snrPQMoTrBsKl73wzSxbn,Hands All Over (Revised International Standard version),2010,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.722,0.761,11,-4.459,0,0.0475,0.0117,0.0,0.315,0.624,128.044,201493,high,0.474864,0.549442,79.899456,0.7135526
70cTMpcgWMcR18t9MRJFjB,I Gotta Feeling,The Black Eyed Peas,20,5lNzygOpCmzRx4N301icBB,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],2009-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,low,0.46726,0.569138,78.0556,0.6781360999999999
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,76,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,high,0.758844,0.559503,102.433696,0.5638605
5qxULZVAM943gPjtMaH5NX,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,44,0QhwxYDUougJiVDtyN4Lhm,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",2013-06-21,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.639,0.907,7,-4.749,0,0.189,0.0444,0.0,0.114,0.699,120.954,214280,medium,0.633993,0.579573,84.54684599999999,0.6106284
7LpT54RUvN0IvDGIxiwHwS,Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,Snoop Dogg,3,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,196453,low,0.529543,0.615678,91.913535,0.7647066
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,LMFAO,71,0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,2011-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,262147,high,0.25907199999999997,0.552736,45.764928,0.7355294
55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,58,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.668,0.829,11,-2.748,0,0.0334,0.00572,0.0,0.358,0.648,127.0,192276,medium,0.537192,0.553772,82.296,0.66417904
5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),Jason Derulo,67,1OdcBxCNY52OXH0r4odXqP,Tattoos,2013-09-10,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,high,0.49486800000000003,0.49552,76.139085,0.7335520000000001
3AFfyUXTfj12PgrOkZiiJo,Treat You Better,Shawn Mendes,11,51n1JXEvKgR1AaTnnfA6SS,Illuminate,2017-04-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.748,0.819,10,-4.032,0,0.198,0.13,0.0,0.111,0.792,110.645,187973,low,0.648648,0.6126119999999999,87.63084,0.65076
6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,74,0OK35duHpTPnvqya2d4pnn,There for You,2017-05-26,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,221904,high,0.08372,0.393484,13.77597,0.535236
5nUJym1qItTzwWx2zfSxUb,Follow Me (feat. Jason Derulo),Hardwell,38,3QTVsIyjtbHhXGxwh7H6j3,United We Are,2015-01-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.519,0.814,6,-2.884,1,0.0547,0.0114,0.0,0.0676,0.381,127.968,199849,medium,0.31013399999999997,0.422466,48.755808,0.5130834000000001
1Zr7O3ECzDlfLpF6XCv7wO,Wish You Were Here - Radio Edit,The.madpix.project,12,7qgDIrQzCLpKLyfmEOv6y6,Wish You Were Here,2015-03-25,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.694,0.918,5,-3.033,0,0.185,0.0265,0.00212,0.412,0.413,125.076,270720,low,0.37913399999999997,0.637092,51.65638799999999,0.675609
6nLctpnQJiPTxkaSgbPKiw,Together,Martin Garrix,61,0f1CZexom6ELxbDZx32fyk,Seven,2016-10-28,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274,medium,0.142884,0.371061,25.062716,0.47174119999999997
7iORJqhbZUXC8WAXK6geT0,when u come around,Jay-C,35,1wuWBqPi8jbxfrHFOQQo6p,when u come around,2019-07-05,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.851,0.721,0,-6.678,0,0.13,0.0598,2.89e-05,0.134,0.613,126.038,185729,medium,0.44197299999999995,0.613571,77.26129399999999,0.8001102
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,61,7J6SYqcOQ705IYA0DUec38,Solo Dance,2016-11-04,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,174933,medium,0.340938,0.631116,46.326865000000005,0.709819
5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,15,0fvTn3WXF39kQs9i3bnNpP,Don't Wanna Know,2016-10-11,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.783,0.623,7,-6.126,1,0.08,0.338,0.0,0.0975,0.447,100.048,214480,low,0.278481,0.487809,44.721456,0.518346
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,The Weeknd,80,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,high,0.47911499999999996,0.633087,54.39914999999999,0.44370200000000004
62yjOWjA3tb65zgQWdFNx7,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,44,7bpWEp24oHgUs08ImjakfU,Listen Again,2015-11-27,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,medium,0.027020000000000002,0.267884,6.724130000000001,0.32628409999999997
48nmKZkd67ATPI8ROOJhkK,Lady (feat. Pitbull),Austin Mahone,3,0PMO0t7hroaEi9A6SX15qZ,For Me+You,2016-12-30,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.751,0.829,10,-4.906,0,0.0832,0.164,7.71e-05,0.341,0.672,125.958,211278,low,0.557088,0.622579,84.643776,0.627836
1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,9,6IJVWErYhvWqG41NnLSGMM,By Your Side,2016-10-28,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.696,0.743,6,-3.838,1,0.0331,0.0778,0.0,0.0581,0.644,122.978,201254,low,0.47849200000000003,0.5171279999999999,79.197832,0.6418512
5edBgVtRD0fvWk140Sl21T,Counting Stars,OneRepublic,16,1Cm6wsvnTlOXrfI9PkD8i4,Native,2013-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.662,0.71,1,-4.945,0,0.0364,0.0603,0.0,0.119,0.465,121.979,257267,low,0.33015,0.47002,56.720235,0.6220814
0Zxswuv5xzIhxDnsKJLq82,Mercy,Shawn Mendes,9,5yYFrOnqG8cEciKnsxHz2r,Illuminate (Deluxe),2017-04-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.561,0.674,4,-4.882,0,0.0818,0.118,0.0,0.111,0.383,148.127,208733,low,0.25814200000000004,0.37811400000000006,56.73264100000001,0.4948020000000001
7L97R04c6ZaPlU8xSxibQp,Bad (feat. Vassy) - Radio Edit,David Guetta,48,7bpWEp24oHgUs08ImjakfU,Listen Again,2015-11-27,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,medium,0.39949199999999996,0.596808,52.59402599999999,0.6132325
5nASGGi1QarKyMmGg2fhaB,Pynk (feat. Grimes),Janelle Monáe,39,2OmFRiWXeN6bo0SavCOyHV,Pynk,2018-04-10,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.672,0.291,8,-7.843,1,0.0897,0.0375,3.89e-06,0.0925,0.417,100.961,240426,medium,0.12134699999999998,0.195552,42.100736999999995,0.6468
79GsUxLyzxgnN4I1E11dtO,Make Me Feel,Janelle Monáe,52,59BJKBIqMxOYMTzV3sAmQY,Make Me Feel,2018-02-22,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,194230,medium,0.287861,0.354767,80.17939499999999,0.7456119999999999
1tAoLzNNXRabfHHzSqdk3R,Django Jane,Janelle Monáe,37,1hDOTC8RDYkeeQBcdCg2nY,Django Jane,2018-02-21,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.763,0.609,11,-6.375,1,0.39,0.513,0.0,0.23,0.287,102.525,193506,medium,0.174783,0.464667,29.424675,0.371581
1ljzHUgt2SU2ADkhfa9eBC,Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,56,7MvSB0JTdtl1pSwZcgvYQX,The ArchAndroid,2010-05-17,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.641,0.673,5,-10.72,0,0.0918,0.0302,0.000868,0.219,0.644,167.978,262587,medium,0.433412,0.431393,108.17783200000001,0.6216418
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),fun.,75,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,high,0.46893,0.24116400000000002,135.30321,0.37044
