track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,smooth_factor,groove,soul_vibe,chillness
3t0aJCqeB0y2M6LBWa80jc,Baby It's You,Silk,20,1ujRHjYVLKXK7do7CnahUQ,Lose Control,1992,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.711,0.703,2,-10.744,0,0.0523,0.000648,2.33e-06,0.313,0.739,106.698,246560,low,0.00016912800000000002,0.49983299999999997,0.21948300000000004,0.000460728
01gSIlj7mZnuRr7GWajrgT,Try My Love,Shinehead,32,3pcdxm6Bp0nrOFQdYkZnWp,Sidewalk University,1992,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.819,0.497,0,-15.495,0,0.113,0.194,0.0,0.0761,0.752,103.307,264893,low,0.048112,0.407043,0.378256,0.158886
3ZbrIs9xvGTLtHDcOel91B,Anything,SWV,37,4sVcB2ZFsFla2ltgFfjNBn,Above The Rim,2001,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.798,0.794,1,-5.637,1,0.044,0.0119,0.000139,0.271,0.781,94.967,246320,medium,0.0026060999999999996,0.6336120000000001,0.16088599999999997,0.009496200000000002
3a4UiW8cNqCZ6VANJSo1GJ,Happy Days,Silk,34,1ujRHjYVLKXK7do7CnahUQ,Lose Control,1992,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.697,0.544,6,-8.879,1,0.0602,0.00185,0.0,0.223,0.526,94.303,318933,medium,0.0008769,0.379168,0.23985599999999999,0.00128945
1OBStOuPlnIV9qOjol8Mr5,I'm so into You - Radio Remix/With Rap,SWV,0,32R5YeskVRJQOJga4UWgEG,"New Jack Swing, Vol. 2",2005-03-21,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.851,0.599,10,-8.503,0,0.163,0.0418,0.000113,0.22,0.667,99.347,254867,low,0.013919399999999997,0.509749,0.267467,0.035571799999999994
4IEKd1d4UAMeMjVG95yw0x,Tell Me What You Like,Guy,5,20OUvdjU7WdYtbYYOTwHWC,New Jack RnB vol 5,1998-12-23,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.881,0.452,9,-11.308,0,0.0454,0.203,5.11e-06,0.139,0.887,95.005,222067,low,0.022939,0.398212,0.48607600000000006,0.178843
4IBzgsoWHLsP8AMlO23iOF,Hat 2 da Back,TLC,38,19lVMS3ZOoJi5CdRKvoOiP,Ooooooohhh... On The TLC Tip,1992-02-25,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.701,0.697,10,-12.643,0,0.0912,0.000888,0.485,0.301,0.617,108.554,256427,medium,0.00034010400000000004,0.48859699999999995,0.18695100000000003,0.0006224879999999999
03WsrEB8eyCeUfvRxGP5JX,Down 4 Whateva,Nuttin' Nyce,24,5G91BlbUCYgydOiC47AkTs,Down 4 Whateva,1993,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.688,0.719,11,-6.038,1,0.0582,0.0363,1.29e-06,0.297,0.653,97.75,287867,low,0.012596099999999999,0.49467199999999995,0.18349300000000002,0.024974399999999997
2fPaykI6XXS52m69be44GB,One Track Mind,Tbtbt,0,16rXaBqwUIUSMPIWkspo2c,"Classic R'n'B Special 90's, Vol. 3",1996,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.795,0.8,6,-5.585,0,0.131,0.00126,1.45e-05,0.0382,0.654,110.955,121783,low,0.00043596,0.6360000000000001,0.13079999999999997,0.0010017000000000001
3Gdy0YE7Z6JIT1zKNYcmsM,Give U My Heart (feat. Toni Braxton) - Album Radio Edit,Babyface,22,44YkbOX8QxlFuBtYec4hPG,The Essential Toni Braxton,2007-02-12,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.704,0.839,8,-6.54,1,0.0474,0.00493,5.44e-06,0.0566,0.769,103.846,240234,low,0.00113883,0.590656,0.12380900000000003,0.00347072
0jdeEv8NTDoB2uetW1wXPO,Giving You The Benefit,Pebbles,25,4LbbUj2bytdZ1PWEs69QCn,'90s Soul Number 1's,2007-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.733,0.799,5,-8.759,0,0.0477,0.0708,1.67e-06,0.214,0.955,103.446,335320,low,0.003186000000000003,0.585667,0.19195499999999996,0.0518964
3DuBDR9bgPOGsHQC8e5N9t,Don't Wanna Love You,Shanice,24,3hrK0o67R7x4ZcG4NMTTXh,Boomerang,1992-06-30,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.706,0.71,2,-11.686,0,0.0292,0.014,0.15,0.0886,0.961,102.065,271600,low,0.0005460000000000005,0.5012599999999999,0.27869000000000005,0.009884
2wZoBFqwT0Tpm9XW0oiRMZ,The Right Kind of Love,Jeremy Jordan,31,3MU1Obzt6jcsNbyqwRKfHN,Try My Love,1993,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.717,0.634,5,-7.736,0,0.036,0.115,0.0,0.0782,0.896,178.064,273933,low,0.011959999999999998,0.454578,0.327936,0.082455
5n259lZheCu8vYOYmIp1jH,I Adore U,Caron Wheeler,7,6m7MzpzbqO7SThakAMpSxm,New Jack Touch,1998-06-10,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.665,0.796,10,-8.341,0,0.0592,0.0412,0.00496,0.357,0.562,98.575,75440,low,0.0180456,0.52934,0.11464799999999999,0.027398000000000002
4CZr9DOjnOSdVOEbqUNQp3,Give Him a Love He Can Feel,Tene' Williams,4,4iEv0GL50EBylyo95mpwDf,"The New Jack Swing Collection, Vol. 4",2014-11-21,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.824,0.683,8,-7.87,0,0.0554,0.0144,0.398,0.0685,0.78,110.022,261227,low,0.0031679999999999994,0.562792,0.24725999999999998,0.011865599999999999
1apzxNzMksJZtbDBKFIsdx,Shame,Zhané,23,4wsZKe08Etc5Z1vE5fHN9M,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994-11-08,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.778,0.784,11,-4.092,0,0.0384,0.126,0.0049,0.168,0.893,107.22,254973,low,0.013481999999999997,0.609952,0.19288799999999998,0.098028
14H1bTZuAkUFbtQIpTEt1Q,Summertime,DJ Jazzy Jeff & The Fresh Prince,44,4hJGpieRXNe2USrnsZ2H9o,Collections,2003-01-31,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.671,0.672,7,-10.179,1,0.0805,0.0308,0.0,0.37,0.423,95.028,235373,medium,0.0177716,0.45091200000000004,0.13874399999999998,0.020666800000000003
3QGcJyg8Ymnfa9U4bDkwxZ,Turn It Up,Raja-Nee',21,4wsZKe08Etc5Z1vE5fHN9M,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994-11-08,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.719,0.784,10,-5.474,0,0.084,0.102,0.0,0.142,0.684,96.536,239547,low,0.03223199999999999,0.563696,0.147744,0.07333799999999999
2ij5TPGpAJARUh2HWIdxCx,Gotta Get Yo' Groove On,Tevin Campbell,23,4wsZKe08Etc5Z1vE5fHN9M,A Low Down Dirty Shame (Original Motion Picture Soundtrack),1994-11-08,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.85,0.674,10,-9.045,0,0.0362,0.0517,0.00558,0.151,0.832,95.128,269307,low,0.008685600000000002,0.5729000000000001,0.271232,0.043945
4r6jPijW3d5iV0eBFVccsa,I Wanna Love Like That,Tony Thompson,33,5nKvQo4wIY7V4rhnFNrqBB,Sexsational,1995-06-23,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.803,0.557,10,-8.446,0,0.0404,0.151,7.64e-06,0.0428,0.777,89.134,307067,low,0.033672999999999995,0.4472710000000001,0.344211,0.121253
6O1tLGD9D6TDW3Py6Gw4lX,My Cherie Amour,Tony Thompson,19,5nKvQo4wIY7V4rhnFNrqBB,Sexsational,1995-06-23,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.698,0.664,1,-9.832,1,0.0326,0.0111,7.59e-06,0.183,0.526,96.017,225107,low,0.0052614,0.463472,0.17673599999999998,0.0077478
1LRi0ZYnS6WaJKJNmKm8gt,What's Goin' On,Tony Thompson,15,5nKvQo4wIY7V4rhnFNrqBB,Sexsational,1995-06-23,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.503,0.578,5,-8.936,1,0.0462,0.556,0.0,0.0961,0.574,181.031,258093,low,0.23685600000000004,0.290734,0.242228,0.279668
7ljMSHh55Knrl8QFF4Of2d,Lovely Thang,Kut Klose,26,6ekKyPsmvoBnBxipuSPjqz,Surrender,1995-02-21,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.741,0.737,10,-6.703,1,0.0303,0.0707,0.215,0.0718,0.655,97.259,248827,low,0.024391499999999997,0.546117,0.172265,0.052388699999999996
3JT7jb6tjFg4g32fcZO2Aa,Let Me Love You,Lalah Hathaway,17,4NAVav3d7RKBxPm0g6xZAo,A Moment,1994-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.793,0.762,7,-4.584,1,0.0599,0.0113,3.82e-06,0.032,0.794,97.739,332427,low,0.0023277999999999992,0.6042660000000001,0.188972,0.008960899999999999
0cELvuwJW1acISUHYB6suj,Emotions,Mariah Carey,63,0SHpIbyBLUugMXsl3yNkUz,Emotions,1991-09-17,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.741,0.752,9,-7.009,0,0.0359,0.0411,0.0012,0.0233,0.942,114.851,248093,medium,0.002383800000000002,0.557232,0.233616,0.0304551
5UVcgBRW78CCcKCopEGAST,Make It Happen,Mariah Carey,46,0SHpIbyBLUugMXsl3yNkUz,Emotions,1991-09-17,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.811,0.53,2,-8.537,0,0.0355,0.0067,0.0285,0.0801,0.75,107.853,307000,medium,0.001675,0.42983000000000005,0.3525,0.0054337000000000005
6HcQZfMrw3KwGyzrKw1Pjy,Dreamlover,Mariah Carey,57,2NKxb7pk04CuZab5udkGUl,Music Box,1993-08-04,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,232960,medium,0.0522,0.49420499999999995,0.20945000000000003,0.12618
3PiiVrDoVqCxJpmapKyH5u,Hey Love (Can I Have A Word),R. Kelly,23,0WkL3JulvpTfRsSJ7crh5S,Born Into The 90's,1992-01-13,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.763,0.667,5,-8.588,1,0.0547,0.0387,0.0,0.0556,0.703,94.52,200240,low,0.011493900000000001,0.5089210000000001,0.23409899999999995,0.029528099999999998
5bXLxmqFpKDPbbpkAa9m6V,Back & Forth,Aaliyah,40,2TnI2Xr5FS0pZuFJh9XT1I,Age Ain't Nothing But A Number,1994-05-24,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.704,0.724,5,-8.045,1,0.0313,0.0747,7.17e-06,0.125,0.894,92.928,229400,medium,0.007918199999999999,0.5096959999999999,0.24674400000000002,0.0525888
4dY4JVC0Q9CwpeZ6JAclIc,Rump Shaker,Wreckx-N-Effect,53,6xLyv6QON3hOuKiqRKvNOw,Hard Or Smooth,1992-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,medium,0.0019175000000000002,0.7299359999999999,0.04147400000000001,0.00222
6xZPeWKW5hNc5v6V33ksz4,I'll Be Good To You,Bobby Brown,0,6tTpGbdyLgRQHaCe0DbCOP,Don't Be Cruel (Expanded),1988-06-20,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.79,0.64,2,-6.222,1,0.0503,0.126,2.63e-06,0.131,0.657,107.814,265760,low,0.043218,0.5056,0.23652,0.09954
0HjiQYZdHqrKyfeQL3JYw3,Rub You The Right Way,Johnny Gill,12,6shDGK1FTw4z7QjGMUZkBV,Dance Classics - Best Of vol. 5,2011-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.576,0.97,7,-7.667,1,0.0608,0.00456,0.000297,0.0656,0.751,111.584,340027,low,0.00113544,0.55872,0.02253000000000002,0.0026265599999999996
1Jgaw4deeHcbldSmKbP5h3,Get Me Home,Foxy Brown,0,5V5P9dkNjpmD4Q0GKJE4HO,Best Of,2014-05-27,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.777,0.474,7,-6.917,1,0.225,0.105,0.000243,0.155,0.336,96.084,229520,low,0.06971999999999999,0.368298,0.17673600000000003,0.081585
4EmdSvY5pvzu9COEtPOiR0,"Why You Get Funky On Me - From ""House Party"" Soundtrack",Today,35,5bobERbX18vZzl9NNrIHUT,House Party (Original Motion Picture Soundtrack),1990-03-09,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.721,0.62,0,-10.766,1,0.0662,0.042,0.00113,0.0407,0.699,109.952,224200,medium,0.012642000000000002,0.44702,0.26561999999999997,0.030282
4wDSLkTUIpRsn3UbCzW9wV,Motownphilly - Original Version,Boyz II Men,54,1aVyRcDS6m2qIyiSgCj4ge,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,2003-10-07,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.746,0.852,2,-9.676,1,0.0606,0.0146,3.02e-05,0.26,0.76,114.165,235320,medium,0.0035039999999999997,0.6355919999999999,0.11248000000000001,0.0108916
5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,9,3Wp3pDoipERYHTH020cbQk,The Best Of Brandy (with bonus track),2005-04-05,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,256667,low,0.10724999999999998,0.386669,0.382725,0.29469
3PPWLupdDmyZnTu0eRd90P,Take Me There - Remix,Blackstreet,29,108TLAOhhdtzcklez4zV43,Finally,1999-03-23,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.773,0.714,0,-3.983,1,0.128,0.0854,2.31e-05,0.367,0.867,96.489,254227,low,0.0113582,0.551922,0.24796200000000002,0.06601420000000001
41Onw0vYh3bs1qilzn50D6,If I Ever Fall In Love,Shai,1,2qtUGJ6bz2PUvNoHBQqbqw,If I Ever Fall In Love,1992-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.402,0.205,6,-11.232,1,0.038,0.758,0.0,0.147,0.42,143.994,189027,low,0.43964000000000003,0.08241,0.33390000000000003,0.30471600000000004
206Ox71QeKSIy2aLRMkehm,All My Love - Remastered,Queen Pen,10,5DyGKg106B5LCcjjbLzI3Z,New Jack Swing (The Ultimate Collection),2005-05-02,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.83,0.783,1,-4.313,1,0.155,0.0414,0.0,0.235,0.814,102.823,204240,low,0.007700400000000002,0.64989,0.17663799999999996,0.034362
6LGTXFy9KNQeBjUHT9fPFh,Dancehall Queen (feat. Chevelle Franklyn),Beenie Man,46,43leIoAGMe8wnHSpid198y,Best Of (collector's Edition),2005,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.837,0.859,10,-6.027,0,0.0786,0.00288,0.0,0.112,0.632,102.788,204413,medium,0.00105984,0.7189829999999999,0.08911200000000001,0.00241056
52nvjYpyVy1vPvNtqKTbvM,Sunshine - Re-Recorded,Lil' Flip,10,4P1LRl10J2zFK1YhVaRAiY,New Jack Swing - R&B Hip Hop Hits,2011-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.867,0.432,7,-7.466,1,0.188,0.0119,0.0,0.069,0.88,94.017,225319,low,0.001428,0.374544,0.49984000000000006,0.010317300000000001
57ku0GRhHxZugoRpmMyKhn,Baby I'm Yours - Re-Recorded,Shai,7,4P1LRl10J2zFK1YhVaRAiY,New Jack Swing - R&B Hip Hop Hits,2011-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.708,0.602,2,-9.351,1,0.0418,0.329,0.00237,0.128,0.721,143.813,296105,low,0.09179100000000001,0.426216,0.286958,0.232932
2oLmnuJvdGLNsICyHtCr3z,Knockin' Boots,Candyman,1,6oX0gpxTxSrCZ1QJikDhMN,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",2013-06-21,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.94,0.662,7,-8.786,1,0.292,0.0954,0.0,0.376,0.657,101.403,233027,low,0.0327222,0.6222799999999999,0.22206599999999999,0.08967599999999999
0STdgJGzSVSv3mhAvuT7dZ,Get It on Tonite - Remastered,Montell Jordan,6,5DyGKg106B5LCcjjbLzI3Z,New Jack Swing (The Ultimate Collection),2005-05-02,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.815,0.483,10,-9.919,0,0.0873,0.25,5.29e-05,0.0841,0.855,98.996,276267,low,0.036250000000000004,0.39364499999999997,0.442035,0.20375
6Sd7GgEy2qvX1puD1jb2J7,Alright - Remastered,Janet Jackson,4,5DyGKg106B5LCcjjbLzI3Z,New Jack Swing (The Ultimate Collection),2005-05-02,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.668,0.89,11,-7.128,1,0.036,0.0983,0.514,0.565,0.964,111.737,386533,low,0.003538800000000003,0.59452,0.10603999999999998,0.0656644
3NEzjZbeSCy72Kx1clSYgC,Wifey,Next,53,6OlIbU9i7OaBrBqx7ZYAFS,Platinum & Gold Collection,2004-04-05,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.829,0.652,7,-8.693,0,0.108,0.067,0.0,0.0812,0.726,99.581,243159,medium,0.018358000000000003,0.540508,0.252648,0.055543
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump",B2K,65,5DimfXX31HuU0yxW0Ca5Uj,Greatest Hits,2004,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.833,0.681,1,-6.028,0,0.215,0.0956,0.0,0.0414,0.887,95.48,282533,medium,0.0108028,0.567273,0.28295299999999995,0.0796348
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,77,7EXstuWka51pNFzEAidEol,Let Me Love You,2004-09-21,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,high,0.10433999999999999,0.379168,0.23463200000000003,0.15416
4i2AulhtnkEKFRoIupj32Q,Whatever It Takes,Basic Black,17,3SoRURaEucgHEq6YmBYOdD,Basic Black,1990,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.712,0.86,7,-10.076,1,0.068,0.013,2.52e-05,0.252,0.664,110.137,325435,low,0.0043679999999999995,0.61232,0.09296000000000001,0.009255999999999999
2ECyYuk6R2SLewteHHRtX8,Nothing but a Pary,Basic Black,18,3SoRURaEucgHEq6YmBYOdD,Basic Black,1990,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.71,0.817,1,-9.556,1,0.0672,0.000531,1.87e-06,0.168,0.928,113.874,343040,low,3.8231999999999975e-05,0.58007,0.16982400000000006,0.00037701
0lUapdlNXIpIziheXthrTa,Humpin' Around - Video Edit,Bobby Brown,0,2oHfcgk4xmZUG8PpE16mVG,The Definitive Collection,2006-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.702,0.89,1,-4.901,1,0.035,0.00462,0.228,0.0968,0.468,110.24,263440,low,0.00245784,0.62478,0.05148,0.0032432399999999997
33Pxmhfhvmkf8zSosr2tE5,My Part of Town,Tuff Crew,15,0B4gaSpND6QLt8uPnoeG8m,Classic Hip Hop Jams,2013-07-23,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.911,0.913,6,-5.328,0,0.324,0.186,0.0,0.501,0.834,114.052,272160,low,0.030876000000000008,0.831743,0.07255799999999997,0.169446
0VFJiOs6UOzmFCYFaTumKo,Doo Doo Brown,2 Hyped Brothers & A Dog,26,3PAf8UNJiQA923N08FYAMM,Ya Rollin' Doo Doo,1991-03-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.906,0.382,9,-13.632,0,0.282,0.0782,3.21e-05,0.113,0.63,126.073,338533,low,0.028934,0.346092,0.38934,0.0708492
3tjOjRAdtZl7hvNKIWxFwO,I Wanna Rock,Luke,0,2NrDDvY6thFq6eqdKNrG8C,"Luke's Hall Of Fame: The Best Of The 2 Live Crew, Luke & The Poison Clan",1997-10-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.813,0.863,6,-9.609,0,0.186,0.0285,0.00136,0.416,0.56,137.997,280293,low,0.012539999999999999,0.701619,0.07672000000000001,0.0231705
21RBQHOqgMuyyFvjbbXqfe,Come Baby Come,K7,4,2M3xdIQICPLsdoHE5UTnSX,Swing Batta Swing! (US Release),2004-11-30,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.832,0.726,11,-7.739,0,0.191,0.0283,0.0,0.0468,0.548,106.118,239733,low,0.012791599999999998,0.6040319999999999,0.15015200000000004,0.023545599999999996
2f8uDL0SJJLCDnCemgthZj,Oochie Coochie,Mc Brains,0,6DAmZeinawrXXeMZftok37,Best of Old School Hip-Hop,2011-05-17,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.841,0.911,7,-5.474,1,0.186,0.0301,0.0,0.351,0.654,119.757,221753,low,0.010414599999999998,0.766151,0.05820599999999998,0.0253141
1TsVEyryDtlexOZFXyVYxy,Do Me!,Bell Biv DeVoe,0,2DDRwLvoGfxO5qenhzICJR,15 Tones,2012-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.707,0.771,1,-7.559,1,0.0368,0.157,0.0,0.113,0.698,107.829,275067,low,0.047414000000000005,0.5450969999999999,0.15984199999999998,0.110999
0vue3o9sYZZuZJOHg0RIPJ,That's My Attitude,Troop,22,7JejBAyNL3oKVt1tNHLosr,Attitude,1989-10-20,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.817,0.504,4,-13.482,0,0.043,0.169,0.0062,0.0292,0.895,108.752,296360,low,0.017744999999999997,0.41176799999999997,0.44392,0.138073
3esyi2atuXIovqsU1H1LuZ,I'm Not Soupped,Troop,22,7JejBAyNL3oKVt1tNHLosr,Attitude,1989-10-20,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.814,0.7,10,-12.335,0,0.0961,0.00135,0.0854,0.24,0.903,111.416,263173,low,0.00013094999999999998,0.5698,0.27090000000000003,0.0010988999999999999
1YC6QGUV2IppNyNJHjr29n,Papa Was A Rolling Stone,Was (Not Was),31,37HwHnmQGmcAMH27bUZ2Ob,The Collection,2004-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.821,0.79,10,-9.019,0,0.0645,0.0883,0.000218,0.0552,0.656,115.214,404733,low,0.030375199999999998,0.64859,0.13776,0.0724943
5nE8cbCDUX2mA2np9smrSH,U Can't Touch This,MC Hammer,0,4UlVly6YQYyuikD0dGUx1z,90's Top 100,2010-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.844,0.755,11,-8.876,0,0.0907,0.00355,3.98e-06,0.298,0.906,133.159,256453,low,0.0003336999999999999,0.63722,0.22197,0.0029962
1Ckd4d6vkhvOp5HlAc5Ie2,Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,45,5N9QAscaF9QeZS0a4ZcnwG,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,2006-06-06,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.614,0.752,7,-6.271,1,0.0652,0.00328,0.0,0.379,0.444,95.018,237093,medium,0.00182368,0.46172799999999997,0.110112,0.0020139199999999998
2Nzm9dtlzWHrYtbAt53NV8,Where My Girls At,702,3,3oSahToI00YnUgOPHNZ35i,702,1999-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.701,0.73,6,-7.45,1,0.0486,0.0334,0.0161,0.232,0.765,92.185,166693,low,0.007849,0.5117299999999999,0.20655,0.023413399999999997
2e7mHNFlXCkFdKjJ3nsK9E,Doin' It,LL Cool J,44,1wknSyzdXstbYaLQeu11cg,Mr. Smith,1995-11-21,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.808,0.535,10,-11.47,0,0.206,0.381,0.0358,0.111,0.611,95.0,294000,medium,0.148209,0.43228000000000005,0.28411499999999995,0.307848
